,Unnamed: 0,Teamname,Tournament,Username,PlayerName,Suggestion1,Suggestion2,Suggestion3
622,622,DC Breeze,AUDL 2015,Glenn P,Glenn Poole,Glenn Poole,Ben Feng,Leo Pepper
623,623,DC Breeze,AUDL 2018,Houst P,Houston Parks,Houston Parks,Marcus Thaw,Leo Pierson
624,624,DC Breeze,AUDL 2014,Jarnai B,Jarnail Bajwa,Jarnail Bajwa,Daniel Selwyn,Aaron Roberts
625,625,DC Breeze,AUDL 2015,Jarnai B,Jarnail Bajwa,Jarnail Bajwa,David Berg,Daniel Selwyn
626,626,DC Breeze,AUDL 2016,Jeff W,Jeff Wodatch,Jeff Wodatch,,
627,627,DC Breeze,AUDL 2017,Jeff W,Jeff Wodatch,Jeff Wodatch,Joe Freund,John Walden
628,628,DC Breeze,AUDL 2018,Jeff W,Jeff Wodatch,Jeff Wodatch,John Walden,Joe Richards
629,629,DC Breeze,AUDL 2015,Jim B,Jarnail Bajwa,Jarnail Bajwa,David Berg,Jon Pressimone
630,630,DC Breeze,AUDL 2017,Joe F,Joe Freund,Joe Freund,Joe Richards,John Agan
631,631,DC Breeze,AUDL 2017,Joe R,Joe Richards,Joe Richards,Joe Freund,John Agan
632,632,DC Breeze,AUDL 2018,Joe R,Joe Richards,Joe Richards,Jonny Malks,John Walden
633,633,DC Breeze,AUDL 2016,John A,John Agan,John Agan,Jon Neeley,Jonathan Helton
634,634,DC Breeze,AUDL 2017,John A,John Agan,John Agan,John Walden,Jon Neeley
635,635,DC Breeze,AUDL 2016,John H,John Agan,John Agan,Jonathan Helton,Jon Neeley
636,636,DC Breeze,AUDL 2017,John W,John Walden,John Walden,John Agan,Jon Neeley
637,637,DC Breeze,AUDL 2018,John W,John Walden,John Walden,Jonny Malks,Delrico Johnson
638,638,DC Breeze,AUDL 2014,Jon N,Jon Neeley,Jon Stone,Josh Norris,Ryan Nam
639,639,DC Breeze,AUDL 2016,Jon N,Jon Neeley,Jon Neeley,John Agan,Jon Pressimone
640,640,DC Breeze,AUDL 2017,Jon N,Jon Neeley,Jon Neeley,John Agan,Jonny Malks
641,641,DC Breeze,AUDL 2014,Jon P,Jon Stone,Jon Stone,Jon Pressimone,Logan Rhyne
642,642,DC Breeze,AUDL 2015,Jon P,Jon Pressimone,Jon Pressimone,Leo Pepper,Glenn Poole
643,643,DC Breeze,AUDL 2016,Jon P,John Agan,John Agan,Jon Neeley,Jon Pressimone
644,644,DC Breeze,AUDL 2014,Jon S,Jon Stone,Jon Stone,Justin Solis,Jon Pressimone
645,645,DC Breeze,AUDL 2017,Jonny M,Jonny Malks,Jonny Malks,John Agan,Jon Neeley
646,646,DC Breeze,AUDL 2018,Jonny M,Jonny Malks,Jonny Malks,John Walden,Delrico Johnson
647,647,DC Breeze,AUDL 2014,Jose M,Jose Maldonado,Jose Maldonado,Josh Norris,Jon Stone
648,648,DC Breeze,AUDL 2014,Josh N,Josh Norris,Josh Norris,Jose Maldonado,Jon Stone
649,649,DC Breeze,AUDL 2014,Justin S,Justin Solis,Justin Solis,Jon Stone,Josh Norris
650,650,DC Breeze,AUDL 2017,Justin S,Justin Solis,Justin Solis,Austin Bartenstein,Nate Castine
651,651,DC Breeze,AUDL 2017,Keven M,Keven Moldenhauer,Keven Moldenhauer,Jonny Malks,Tyler Monroe
652,652,DC Breeze,AUDL 2016,Kyle J,Kyle Johnson,Kyle Johnson,Tyler Monroe,
653,653,DC Breeze,AUDL 2015,Kyle K,Kyle Khalifa,Kyle Khalifa,Glenn Poole,
654,654,DC Breeze,AUDL 2018,Kyle K,Kyle Khalifa,Kyle Khalifa,Alex Liu,Cory Broyles
655,655,DC Breeze,AUDL 2015,Leo P,Leo Pierson,Leo Pepper,Glenn Poole,Jon Pressimone
656,656,DC Breeze,AUDL 2018,Leo P,Leo Pierson,Leo Pierson,Lloyd Blake,Houston Parks
657,657,DC Breeze,AUDL 2014,Liam S,Liam Shramko,Liam Shramko,Tim Ryan,Brad Scott
658,658,DC Breeze,AUDL 2017,Lloyd B,Lloyd Blake,Lloyd Blake,Cory Broyles,Jonny Malks
659,659,DC Breeze,AUDL 2018,Lloyd B,Lloyd Blake,Lloyd Blake,Cory Broyles,Leo Pierson
660,660,DC Breeze,AUDL 2014,Logan R,Logan Rhyne,Logan Rhyne,Ryan Nam,Aaron Roberts
661,661,DC Breeze,AUDL 2017,Marcus T,Marcus Thaw,Marcus Thaw,Brian Marshall,Markham Shofner
662,662,DC Breeze,AUDL 2018,Marcus T,Marcus Thaw,Marcus Thaw,Eric Miner,Max Cassell
663,663,DC Breeze,AUDL 2015,Mark F,Mark Flores,Mark Flores,Mike Moses,Matthew Radhe
664,664,DC Breeze,AUDL 2014,Mark L,Mark Lin,Mark Lin,Matthew Radhe,Jarnail Bajwa
665,665,DC Breeze,AUDL 2016,Markha S,Markham Shofner,Markham Shofner,Brian Marshall,Brad Scott
666,666,DC Breeze,AUDL 2017,Markha S,Markham Shofner,Markham Shofner,Marcus Thaw,Brian Marshall
667,667,DC Breeze,AUDL 2015,Matt K,Matt Kerrigan,Matt Kerrigan,Matthew Radhe,Brad Scott
668,668,DC Breeze,AUDL 2016,Matt K,Matt Kerrigan,Matt Kerrigan,Matthew Radhe,Matthew McDonnell
669,669,DC Breeze,AUDL 2017,Matt K,Matt Kerrigan,Matt Kerrigan,Matthew McDonnell,Max Cassell
670,670,DC Breeze,AUDL 2018,Matt K,Matt Kerrigan,Matt Kerrigan,Matt Neeley,Matthew McDonnell
671,671,DC Breeze,AUDL 2018,Matt N,Matt Neeley,Matt Neeley,Matt Kerrigan,Matthew McDonnell
672,672,DC Breeze,AUDL 2014,Matt R,Matthew Radhe,Matthew Radhe,Mark Lin,Brad Scott
673,673,DC Breeze,AUDL 2015,Matt R,Matthew Radhe,Matthew Radhe,Matt Kerrigan,Brad Scott
674,674,DC Breeze,AUDL 2016,Matt R,Matthew Radhe,Matthew Radhe,Matt Kerrigan,Matthew McDonnell
675,675,DC Breeze,AUDL 2016,Max C,Max Cassell,Max Cassell,Nate Castine,Matthew Radhe
676,676,DC Breeze,AUDL 2017,Max C,Max Cassell,Max Cassell,Marcus Thaw,Nate Castine
677,677,DC Breeze,AUDL 2018,Max C,Max Cassell,Max Cassell,Matt Neeley,Marcus Thaw
678,678,DC Breeze,AUDL 2015,Mike M,Mike Moses,Mike Moses,Nico Lake,Mark Flores
679,679,DC Breeze,AUDL 2016,Nate C,Nate Castine,Nate Castine,Matthew Radhe,Max Cassell
680,680,DC Breeze,AUDL 2017,Nate C,Nate Castine,Nate Castine,Nathan Prior,Max Cassell
681,681,DC Breeze,AUDL 2018,Nate C,Nate Castine,Nate Castine,Nathan Prior,Max Cassell
682,682,DC Breeze,AUDL 2018,Nate P,Nathan Prior,Nathan Prior,Nate Castine,Matt Neeley
683,683,DC Breeze,AUDL 2017,Nathan P,Nathan Prior,Nathan Prior,Nate Castine,Matt Kerrigan
684,684,DC Breeze,AUDL 2016,Nicky S,Nicky Spiva,Nicky Spiva,Nico Lake,Alan Kolick
685,685,DC Breeze,AUDL 2015,Nico L,Nico Lake,Nico Lake,Francisco Hazera,Anthony McLean
686,686,DC Breeze,AUDL 2016,Nico L,Nico Lake,Nico Lake,Nicky Spiva,Bob Liu
687,687,DC Breeze,AUDL 2016,Pete M,Brett Matzuka,Peter Mancini,Brett Matzuka,Matthew McDonnell
688,688,DC Breeze,AUDL 2014,Peter A,Peter Anderson,Peter Anderson,Tyler Kunsa,Matthew Radhe
689,689,DC Breeze,AUDL 2015,Peter A,Peter Anderson,Peter Anderson,Peter Mancini,Leo Pepper
690,690,DC Breeze,AUDL 2015,Peter M,Peter Mancini,Peter Mancini,Peter Anderson,Leo Pepper
691,691,DC Breeze,AUDL 2018,Peter M,Peter Mancini,Peter Mancini,Gabe Webster,Xavier Maxstadt
692,692,DC Breeze,AUDL 2018,Quinn B,Quinn Bergeron,Quinn Bergeron,Austin Bartenstein,Christian Boxley
693,693,DC Breeze,AUDL 2018,Rhys B,Rhys Bergeron,Rhys Bergeron,Ryan Swift,Christian Boxley
694,694,DC Breeze,AUDL 2017,Rico J,Delrico Johnson,Delrico Johnson,Eric Miner,Joe Richards
695,695,DC Breeze,AUDL 2018,Rico J,Delrico Johnson,Delrico Johnson,Eric Miner,Joe Richards
696,696,DC Breeze,AUDL 2016,Rowan M,Matthew McDonnell,Brian Marshall,John Agan,Jonathan Helton
697,697,DC Breeze,AUDL 2017,Rowan M,Matthew McDonnell,Ryan Nam,Ryan Swift,Jonny Malks
698,698,DC Breeze,AUDL 2018,Rowen M,Rowan McDonnell,Jonny Malks,Ryan Swift,John Walden
699,699,DC Breeze,AUDL 2014,Russ H,Russell Howd,Russell Howd,Justin Solis,
700,700,DC Breeze,AUDL 2015,Russ H,Russell Howd,Russell Howd,,
701,701,DC Breeze,AUDL 2016,Russ H,Russell Howd,Russell Howd,,
702,702,DC Breeze,AUDL 2014,Ryan N,Ryan Nam,Ryan Nam,Tim Ryan,Logan Rhyne
703,703,DC Breeze,AUDL 2017,Ryan N,Ryan Nam,Ryan Nam,Ryan Swift,Jon Neeley
704,704,DC Breeze,AUDL 2017,Ryan S,Ryan Swift,Ryan Swift,Ryan Nam,Alan Kolick
705,705,DC Breeze,AUDL 2018,Ryan S,Ryan Swift,Ryan Swift,Brad Scott,Troy Holland
706,706,DC Breeze,AUDL 2014,Sam T,Sam Trachtman,Sam Trachtman,Liam Shramko,Tim Ryan
707,707,DC Breeze,AUDL 2015,Seth C,Seth Collins,Seth Collins,Chip Cobb,Peter Mancini
708,708,DC Breeze,AUDL 2014,T.J. R,Tim Ryan,Tim Ryan,,
709,709,DC Breeze,AUDL 2016,Tom D,Tom Doi,Tom Doi,Bob Liu,
710,710,DC Breeze,AUDL 2015,Troy H,Troy Holland,Troy Holland,Francisco Hazera,Bryant Dean
711,711,DC Breeze,AUDL 2017,Troy H,Troy Holland,Troy Holland,Lloyd Blake,Jonny Malks
712,712,DC Breeze,AUDL 2018,Troy H,Troy Holland,Troy Holland,Lloyd Blake,Jonny Malks
713,713,DC Breeze,AUDL 2014,Tyler D,Tyler Kunsa,Tyler Kunsa,Tyler DeGirolamo,Alex Thorne
714,714,DC Breeze,AUDL 2014,Tyler K,Tyler Kunsa,Tyler Kunsa,Tyler DeGirolamo,Alex Thorne
715,715,DC Breeze,AUDL 2016,Tyler M,Tyler Monroe,Tyler Monroe,Kyle Johnson,Peter Mancini
716,716,DC Breeze,AUDL 2017,Tyler M,Tyler Monroe,Tyler Monroe,Eric Miner,Alexander Taylor
717,717,DC Breeze,AUDL 2018,Xavier M,Xavier Maxstadt,Xavier Maxstadt,Peter Mancini,David Shields
718,718,DC Breeze,AUDL 2015,Zach B,Zach Branson,Zach Branson,David Berg,Sam Trachtman
719,719,DC Breeze,AUDL 2017,Zach N,Zach Norrbom,Zach Norrbom,Ryan Nam,Marcus Thaw
720,720,DC Breeze,AUDL 2018,Zach N,Zach Norrbom,Zach Norrbom,Matt Neeley,Marcus Thaw
721,721,DC Breeze,AUDL 2017,Zander T,Alexander Taylor,Alexander Taylor,Marcus Thaw,Ryan Nam
722,722,Dallas Roughnecks,AUDL 2017,Abe,Abe Coffin,Abe Coffin,,
723,723,Dallas Roughnecks,AUDL 2017,Ashton,Ashton Lewis,Ashton Lewis,Jake Anderson,Abe Coffin
724,724,Dallas Roughnecks,AUDL 2016,Beau,Beau Kittredge,Beau Kittredge,Ben Lohre,
725,725,Dallas Roughnecks,AUDL 2016,Ben,Ben Lohre,Ben Lohre,Matt Bennett,Reid Bacon
726,726,Dallas Roughnecks,AUDL 2018,Ben R,Ben Rogers,Ben Rogers,Ben Lewis,Kevin Richardson
727,727,Dallas Roughnecks,AUDL 2018,Blake,Thomas Slack,Thomas Slack,Kaplan Maurer,Dillon Larberg
728,728,Dallas Roughnecks,AUDL 2018,Borik,Steven Borik,Steven Borik,Ben Rogers,Jack Wooldridge
729,729,Dallas Roughnecks,AUDL 2016,Brodie,Brodie Smith,Brodie Smith,Brandon Malecek,Chris Larberg
730,730,Dallas Roughnecks,AUDL 2018,C Olson,Connor Olson,Connor Olson,Matt Jackson,Carson Wilder
731,731,Dallas Roughnecks,AUDL 2018,CLarberg,Chris Larberg,Chris Larberg,Dillon Larberg,Carter Hollo
732,732,Dallas Roughnecks,AUDL 2018,CUghetta,Connor Ughetta,Connor Ughetta,Matt Jackson,Joel Clutton
733,733,Dallas Roughnecks,AUDL 2018,Carson,Carson Wilder,Carson Wilder,Connor Olson,Casey Hogg
734,734,Dallas Roughnecks,AUDL 2018,Carter,Carter Hollo,Carter Hollo,Chris Larberg,Carson Wilder
735,735,Dallas Roughnecks,AUDL 2016,Casey,Casey Hogg,Casey Hogg,Cassidy Rasmussen,Matt Costello
736,736,Dallas Roughnecks,AUDL 2017,Casey,Casey Hogg,Casey Hogg,Matt Costello,Chris Larberg
737,737,Dallas Roughnecks,AUDL 2018,Casey,Casey Hogg,Casey Hogg,Carson Wilder,Carter Hollo
738,738,Dallas Roughnecks,AUDL 2016,Cassidy,Cassidy Rasmussen,Cassidy Rasmussen,Casey Hogg,
739,739,Dallas Roughnecks,AUDL 2016,Chris L,Chris Larberg,Chris Larberg,Chris Mazur,Kevin Christian
740,740,Dallas Roughnecks,AUDL 2017,Chris L,Chris Larberg,Chris Larberg,Chris Mazur,Kevin Christian
741,741,Dallas Roughnecks,AUDL 2016,Chris M,Chris Mazur,Chris Mazur,Chris Larberg,Kevin Christian
742,742,Dallas Roughnecks,AUDL 2018,Chris P,Chris P,Chris Larberg,Chris LaRocque,Noah Chambers
743,743,Dallas Roughnecks,AUDL 2016,Dalton,Dalton Smith,Dalton Smith,Daniel Emmons,Matt Jackson
744,744,Dallas Roughnecks,AUDL 2017,Dalton,Dalton Smith,Dalton Smith,Daniel Emmons,Matt Jackson
745,745,Dallas Roughnecks,AUDL 2018,Dalton,Dalton Smith,Dalton Smith,Daniel Emmons,Matt Jackson
746,746,Dallas Roughnecks,AUDL 2016,Danimal,Daniel Emmons,Daniel Emmons,Dylan Freechild,Kai Marshall
747,747,Dallas Roughnecks,AUDL 2017,Danimal,Daniel Emmons,Daniel Emmons,Dylan Freechild,Kai Marshall
748,748,Dallas Roughnecks,AUDL 2018,Danimal,Daniel Emmons,Daniel Emmons,Kai Marshall,Sam Ward
749,749,Dallas Roughnecks,AUDL 2016,Darroh,Steven Darroh,Steven Darroh,Dalton Smith,Dillon Larberg
750,750,Dallas Roughnecks,AUDL 2017,Dillon,Dillon Larberg,Dillon Larberg,Daniel Emmons,Joel Clutton
751,751,Dallas Roughnecks,AUDL 2018,Dillon,Dillon Larberg,Dillon Larberg,Daniel Emmons,Joel Clutton
752,752,Dallas Roughnecks,AUDL 2016,Dillon L,Dillon Larberg,Dillon Larberg,Dalton Smith,Daniel Emmons
753,753,Dallas Roughnecks,AUDL 2016,Dylan,Dylan Freechild,Dylan Freechild,Dalton Smith,Daniel Emmons
754,754,Dallas Roughnecks,AUDL 2017,Dylan,Dylan Freechild,Dylan Freechild,Dalton Smith,Daniel Emmons
755,755,Dallas Roughnecks,AUDL 2018,E-Bay,E-Bay,,,
756,756,Dallas Roughnecks,AUDL 2017,Gabe,Gabriel Hernandez,Gabriel Hernandez,Chris Larberg,Patrick Eberle
757,757,Dallas Roughnecks,AUDL 2018,Griffin,Griffin Miller,Griffin Miller,Zach Riggins,
758,758,Dallas Roughnecks,AUDL 2018,Henry,Henry Furuta,Henry Furuta,Ben Rogers,Steven Borik
759,759,Dallas Roughnecks,AUDL 2017,Hudspith,Matt Hudspith,Matt Hudspith,Dalton Smith,
760,760,Dallas Roughnecks,AUDL 2017,Jack,Jack Wooldridge,Matt Jackson,Jack Wooldridge,Thomas Slack
761,761,Dallas Roughnecks,AUDL 2018,Jack W,Jack Wooldridge,Jack Wooldridge,Matt Jackson,Sam Ward
762,762,Dallas Roughnecks,AUDL 2016,Jake,Jake Anderson,Jake Anderson,Matt Jackson,Jimmy Mickle
763,763,Dallas Roughnecks,AUDL 2017,Jake,Jake Anderson,Jake Anderson,Jay Froude,Jack Wooldridge
764,764,Dallas Roughnecks,AUDL 2016,Jake A,Jake Anderson,Jake Anderson,Casey Hogg,Matt Jackson
765,765,Dallas Roughnecks,AUDL 2017,Jason,Matt Jackson,Matt Jackson,Jake Anderson,Jason Holleran
766,766,Dallas Roughnecks,AUDL 2017,Jay,Jay Froude,Jay Froude,Casey Hogg,
767,767,Dallas Roughnecks,AUDL 2018,Jay,Jay Froude,Jay Froude,Casey Hogg,
768,768,Dallas Roughnecks,AUDL 2016,Jeremy,Jeremy Langdon,Jeremy Langdon,Ben Lohre,Ted Barnett
769,769,Dallas Roughnecks,AUDL 2016,Jimmy,Jimmy Mickle,Jimmy Mickle,Daniel Emmons,Jeremy Langdon
770,770,Dallas Roughnecks,AUDL 2017,Jimmy,Jimmy Mickle,Jimmy Mickle,Daniel Emmons,
771,771,Dallas Roughnecks,AUDL 2018,Joe C,Joel Clutton,Joel Clutton,Joe Tylutki,Noah Chambers
772,772,Dallas Roughnecks,AUDL 2018,Joe T,Joe Tylutki,Joe Tylutki,Joel Clutton,
773,773,Dallas Roughnecks,AUDL 2017,Joel,Joel Clutton,Joel Clutton,Jay Froude,Matt Costello
774,774,Dallas Roughnecks,AUDL 2018,Joel,Joel Clutton,Joe Tylutki,Joel Clutton,Jay Froude
775,775,Dallas Roughnecks,AUDL 2018,K Bow,Reid Bacon,Reid Bacon,Steven Borik,
776,776,Dallas Roughnecks,AUDL 2018,K Rich,Kevin Richardson,Kevin Richardson,Reid Bacon,Zach Riggins
777,777,Dallas Roughnecks,AUDL 2016,Kai,Kai Marshall,Kai Marshall,,
778,778,Dallas Roughnecks,AUDL 2017,Kai,Kai Marshall,Kai Marshall,,
779,779,Dallas Roughnecks,AUDL 2018,Kai,Kai Marshall,Kai Marshall,,
780,780,Dallas Roughnecks,AUDL 2018,Kaplan,Kaplan Maurer,Kaplan Maurer,Thomas Slack,Matt Jackson
781,781,Dallas Roughnecks,AUDL 2016,Kevin,Kevin Richardson,Kevin Christian,Reid Bacon,Kurt Gibson
782,782,Dallas Roughnecks,AUDL 2017,Kevin,Kevin Richardson,Kevin Christian,Reid Bacon,Abe Coffin
783,783,Dallas Roughnecks,AUDL 2016,Kurt,Kurt Gibson,Kurt Gibson,Kevin Christian,
784,784,Dallas Roughnecks,AUDL 2017,Kurt,Kurt Gibson,Kurt Gibson,Paul Burt,Kevin Christian
785,785,Dallas Roughnecks,AUDL 2018,LaRocque,Chris LaRocque,Chris LaRocque,Jay Froude,Ben Rogers
786,786,Dallas Roughnecks,AUDL 2017,Lewis,Ben Lewis,Ben Lewis,Ashton Lewis,Kevin Christian
787,787,Dallas Roughnecks,AUDL 2017,Lohre,Ben Lohre,Ben Lohre,Chris Larberg,Dillon Larberg
788,788,Dallas Roughnecks,AUDL 2016,Matt B,Matt Bennett,Matt Bennett,Matt Jackson,Matt Costello
789,789,Dallas Roughnecks,AUDL 2017,Matt B,Matt Bennett,Matt Bennett,Matt Jackson,Matt Hudspith
790,790,Dallas Roughnecks,AUDL 2018,Matthew,Matthew Armour,Matthew Armour,Matt Jackson,Dalton Smith
791,791,Dallas Roughnecks,AUDL 2016,Matty J,Matt Jackson,Matt Jackson,Matt Bennett,Matt Costello
792,792,Dallas Roughnecks,AUDL 2017,Matty J,Matt Jackson,Matt Jackson,Matt Bennett,Matt Hudspith
793,793,Dallas Roughnecks,AUDL 2018,Matty J,Matt Jackson,Matt Jackson,Matthew Armour,Jay Froude
794,794,Dallas Roughnecks,AUDL 2017,Mazur,Chris Mazur,Chris Mazur,Paul Burt,Kai Marshall
795,795,Dallas Roughnecks,AUDL 2016,Muffin,Brandon Malecek,Kurt Gibson,,
796,796,Dallas Roughnecks,AUDL 2017,Muffin,Brandon Malecek,Abe Coffin,Kurt Gibson,Matt Hudspith
797,797,Dallas Roughnecks,AUDL 2018,Muffin,Brandon Malecek,Griffin Miller,,
798,798,Dallas Roughnecks,AUDL 2018,Noah,Noah Chambers,Noah Chambers,,
799,799,Dallas Roughnecks,AUDL 2016,Patrick,Patrick Eberle,Patrick Eberle,Matt Jackson,Thomas Slack
800,800,Dallas Roughnecks,AUDL 2017,Patrick,Patrick Eberle,Patrick Eberle,Steven Borik,Matt Jackson
801,801,Dallas Roughnecks,AUDL 2017,Paul,Paul Burt,Paul Burt,Patrick Eberle,
802,802,Dallas Roughnecks,AUDL 2018,Peter,Ben Rogers,Ben Rogers,Steven Borik,Carter Hollo
803,803,Dallas Roughnecks,AUDL 2018,Reese,Ben Lewis,Ben Lewis,Ben Rogers,
804,804,Dallas Roughnecks,AUDL 2016,Reid,Reid Bacon,Reid Bacon,Beau Kittredge,Dylan Freechild
805,805,Dallas Roughnecks,AUDL 2017,Reid,Reid Bacon,Reid Bacon,Dylan Freechild,Ben Lewis
806,806,Dallas Roughnecks,AUDL 2018,Reid,Reid Bacon,Reid Bacon,Ben Lewis,Kevin Richardson
807,807,Dallas Roughnecks,AUDL 2016,Riggins,Zach Riggins,Zach Riggins,Reid Bacon,Daniel Emmons
808,808,Dallas Roughnecks,AUDL 2018,Riggins,Zach Riggins,Zach Riggins,Reid Bacon,Daniel Emmons
809,809,Dallas Roughnecks,AUDL 2018,Ryan,Reid Bacon,Reid Bacon,,
810,810,Dallas Roughnecks,AUDL 2016,Stanley,Stanley Peterson,Stanley Peterson,Brandon Malecek,Casey Hogg
811,811,Dallas Roughnecks,AUDL 2017,Stanley,Stanley Peterson,Stanley Peterson,Jason Holleran,Brandon Malecek
812,812,Dallas Roughnecks,AUDL 2017,Steven,Steven Borik,Steven Borik,Matt Bennett,Patrick Eberle
813,813,Dallas Roughnecks,AUDL 2018,Suds,Suds,Sam Ward,,
814,814,Dallas Roughnecks,AUDL 2016,Ted,Ted Barnett,Ted Barnett,Reid Bacon,
815,815,Dallas Roughnecks,AUDL 2016,Thomas,Thomas Slack,Thomas Slack,,
816,816,Dallas Roughnecks,AUDL 2017,Thomas,Thomas Slack,Thomas Slack,,
817,817,Dallas Roughnecks,AUDL 2018,Thomas,Thomas Slack,Thomas Slack,Noah Chambers,
818,818,Dallas Roughnecks,AUDL 2018,Wesley,Wesley,Casey Hogg,Carson Wilder,
819,819,Dallas Roughnecks,AUDL 2016,Yetti,Ted Barnett,Ted Barnett,Matt Bennett,Beau Kittredge
820,820,Dallas Roughnecks,AUDL 2017,Yetti,Matt Bennett,Matt Bennett,Joel Clutton,Matt Hudspith
821,821,Dallas Roughnecks,AUDL 2017,Zach,Zach Riggins,Zach Riggins,Dylan Freechild,
822,822,Dallas Roughnecks,AUDL 2018,Zach M,Zach Marbach,Zach Marbach,Zach Riggins,Kai Marshall
823,823,Detroit Mechanix,AUDL 2016,Abela,John Abela,John Abela,Aaron Del Real,Andrew Tang
824,824,Detroit Mechanix,AUDL 2014,Abela- John,Alex Bertoia,Alex Bertoia,,
825,825,Detroit Mechanix,AUDL 2016,Adnan,Adnan Raslan,Adnan Raslan,Andrew Tang,Anthony Davis
826,826,Detroit Mechanix,AUDL 2017,Adnan,Adnan Raslan,Adnan Raslan,Andrew Tang,Austin Engel
827,827,Detroit Mechanix,AUDL 2015,Alex,Alex Hunt,Alex Hunt,Alex Gilson,
828,828,Detroit Mechanix,AUDL 2014,Alex B,Alex Bertoia,Alex Bertoia,Tyler Bloodworth,
829,829,Detroit Mechanix,AUDL 2018,Andy,Andy Yu,Andy Yu,Andrew Sjogren,
830,830,Detroit Mechanix,AUDL 2017,Austin,Austin Engel,Austin Engel,Justin Perticone,Dutch Kirkman
831,831,Detroit Mechanix,AUDL 2016,BK,,,,
832,832,Detroit Mechanix,AUDL 2016,BT,,,,
833,833,Detroit Mechanix,AUDL 2014,Barnhart- Andy,,,,
834,834,Detroit Mechanix,AUDL 2014,Barnhart- Zach,Alex Bertoia,Alex Bertoia,,
835,835,Detroit Mechanix,AUDL 2018,Basten,Basten de Jongh,Basten de Jongh,Wesley Chen,Ryan Sutter
836,836,Detroit Mechanix,AUDL 2014,Bertoia,Alex Bertoia,Alex Bertoia,,
837,837,Detroit Mechanix,AUDL 2015,Besser,Joseph Besser,Joseph Besser,Kirk Kuespert,Ben Murphy
838,838,Detroit Mechanix,AUDL 2016,Besser,Joseph Besser,Joseph Besser,Ben Murphy,Wesley Chen
839,839,Detroit Mechanix,AUDL 2018,Besser,Joseph Besser,Joseph Besser,Josh Lyder,Wesley Chen
840,840,Detroit Mechanix,AUDL 2014,Besser- Joe,Alex Bertoia,Alex Bertoia,,
841,841,Detroit Mechanix,AUDL 2017,Billy,Billy Mainwaring,Billy Mainwaring,Griffin Binkley,Daniel Sluka
842,842,Detroit Mechanix,AUDL 2018,Billy,Billy Mainwaring,Billy Mainwaring,Kevin Nicholl,Tim Posl
843,843,Detroit Mechanix,AUDL 2016,Bobby,Bobby Moyer,Bobby Moyer,,
844,844,Detroit Mechanix,AUDL 2017,Bobby,Bobby Moyer,Bobby Moyer,,
845,845,Detroit Mechanix,AUDL 2017,Bones,Kevin Soneson,Kevin Soneson,Joey Ricks,Bobby Moyer
846,846,Detroit Mechanix,AUDL 2017,Brendan,Brendan McCann,Brendan McCann,Andrew Tang,Xavier Klena
847,847,Detroit Mechanix,AUDL 2018,Brendan,Brendan McCann,Brendan McCann,Basten de Jongh,Xavier Klena
848,848,Detroit Mechanix,AUDL 2017,Bubbles,Bubbles,Bobby Moyer,Mark Rauls,Eric Hubbard
849,849,Detroit Mechanix,AUDL 2018,Bubbles,Bubbles,Troy Roberts,Michael Burke,Joseph Besser
850,850,Detroit Mechanix,AUDL 2016,Burke,Michael Burke,Michael Burke,Ben Murphy,Dutch Kirkman
851,851,Detroit Mechanix,AUDL 2017,Burke,Michael Burke,Michael Burke,Ben Murphy,Parker Howard
852,852,Detroit Mechanix,AUDL 2018,Burke,Michael Burke,Michael Burke,Parker Howard,Brendan McCann
853,853,Detroit Mechanix,AUDL 2015,Bush,Bryan Bush,Bryan Bush,Ben Murphy,
854,854,Detroit Mechanix,AUDL 2015,Channing,Channing Watson,Channing Watson,Daniel Hunt,Christopher Auman
855,855,Detroit Mechanix,AUDL 2016,Channing,Channing Watson,Channing Watson,Danny Young,Daniel Donovan
856,856,Detroit Mechanix,AUDL 2018,Channing,Channing Watson,Channing Watson,Ryan Yergin,Daniel Hunt
857,857,Detroit Mechanix,AUDL 2017,Charlie,Chris Graber,Chris Graber,Charles Robertson,Christopher Auman
858,858,Detroit Mechanix,AUDL 2014,Chen- Dafeng,,,,
859,859,Detroit Mechanix,AUDL 2015,Chris,Chris,Christopher Auman,Channing Watson,
860,860,Detroit Mechanix,AUDL 2017,Chris,Chris,Chris Graber,Christopher Auman,Charles Robertson
861,861,Detroit Mechanix,AUDL 2018,Chris,Chris,Channing Watson,Noah Fisher,Travis Compo
862,862,Detroit Mechanix,AUDL 2017,Coley,Kristopher Coley,Kristopher Coley,Joey Ricks,Cory Green
863,863,Detroit Mechanix,AUDL 2016,Colin,Colin Hinde,Colin Hinde,Alex Gilson,Channing Watson
864,864,Detroit Mechanix,AUDL 2018,Colucci,Nicholas Calucci,Nicholas Calucci,,
865,865,Detroit Mechanix,AUDL 2016,Compo,Travis Compo,Travis Compo,Nathan Champoux,
866,866,Detroit Mechanix,AUDL 2018,Compo,Travis Compo,Travis Compo,Tim Posl,
867,867,Detroit Mechanix,AUDL 2015,Coulter,Kevin Coulter,Kevin Coulter,Souichi Terada,Christopher Auman
868,868,Detroit Mechanix,AUDL 2018,D Yu,Andy Yu,Andy Yu,Daniel Hunt,David Zickus
869,869,Detroit Mechanix,AUDL 2015,Dafeng,Dafeng Chen,Dafeng Chen,Daniel Hunt,Brian Jager
